,cow_name,side_length_shoulderbone,side_f_girth,side_r_girth,rear_width,cow_pixels,sticker_pixels,weight
708,315_b4-2_181_F,952.5486864197546,460.43457732885355,960.5670200459726,324.2606975876047,698390,5809,181
709,315_b4-2_181_F,952.5486864197546,460.43457732885355,960.5670200459726,324.2606975876047,698390,5809,181
710,261_b4-2_211_F,1023.2736681846162,456.7986427300326,993.0866024672773,369.1354764852601,715327,9398,211
711,488_b4-2_214_F,1190.669139601762,543.0082872295781,1072.7091870586362,396.40887981981433,970283,11686,214
712,30_b4-2_92_F,1013.0019743317384,447.1353262715886,903.0088593142373,307.04071391266666,695270,10180,92
713,242_b4-2_172_F,1003.5402333738294,499.361592435782,954.1697962102971,339.05309318748294,731490,9345,172
714,17_b4-1_91_M,848.9358044045498,411.2383736958408,872.5869584173258,250.57733337235433,590731,8600,91
715,283_b4-1_172_F,1020.2769231929143,460.5746410735181,1042.2998608845728,384.13018626502134,753960,9897,172
716,122_b4-3_146_M,1139.9175408774092,546.9369250654046,1155.915654362376,359.01253460011674,1020341,14940,146
717,461_b4-1_218_F,1045.3214816505017,511.1917448472735,992.0045362799507,393.2861553627333,829347,9092,218
718,71_b4-3_133_F,1017.5667054301649,486.805916151396,955.5359752515863,395.12656200260693,782315,11311,133
719,71_b4-3_133_F,1017.5667054301649,486.805916151396,955.5359752515863,395.12656200260693,782315,11311,133
720,449_b4-1_214_F,1013.3138704271248,513.0,977.0864854249086,380.04736546909515,714963,8037,214
721,463_b4-2_120_F,670.0044775969784,315.12854520020875,711.3402842521995,273.00732590903124,328063,4215,120
722,441_b4-3_204_F,967.8687927606717,437.0411879903312,913.2190317771526,257.3285837212804,607017,6080,204
723,153_b4-1_140_M,1040.7237866023818,511.02446125405777,989.5504029608597,346.2080299473136,892793,12624,140
724,114_b4-3_144_F,946.1463945922957,437.0286031829038,876.0559342873033,339.21232288936676,635740,8883,144
725,374_b4-1_192_F,1093.221386545287,492.0823101880416,1065.3680115340426,318.014150628553,754653,9762,192
726,367_b4-3_188_F,1088.1750778252551,461.18326075433396,1050.7616285342742,325.12459150301135,866177,7460,188
727,9_b4-1_85_M,1021.8815978380275,483.01656286301403,1042.0019193840287,326.4429506054618,791665,14267,85
728,138_b4-4_146_F,973.8218522912699,461.0531422732091,931.0435005948971,322.02484376209236,689882,9625,146
729,106_b4-4_136_F,971.5606002715425,469.00959478458435,856.5611478464336,319.0015673942685,643591,7601,136
730,252_b4-3_167_F,996.5906882968554,461.351276144328,853.8020847948311,326.0981447355995,677449,6787,167
731,176_b4-1_147_M,1045.3348745736937,508.47615479980965,1050.1218976861687,373.02144710458674,851331,10976,147
732,343_b4-2_202_F,1074.8255672433552,507.3194260029868,1005.5093236763148,344.0014534853014,797740,7938,202
733,296_b4-2_170_F,1017.862957376876,483.50077559400046,915.2890253903408,323.12536266904215,740140,8977,170
734,51_b4-2_163_F,1009.0436065899233,476.01680642599166,991.5165152431905,272.01654361453825,761983,10152,163
735,51_b4-2_163_F,1009.0436065899233,476.01680642599166,991.5165152431905,272.01654361453825,761983,10152,163
736,51_b4-2_163_F,1009.0436065899233,476.01680642599166,991.5165152431905,272.01654361453825,761983,10152,163
737,273_b4-4_170_F,1013.8426899672355,452.133829745132,947.2792618863774,254.159398803192,683000,8881,170
738,308_b4-3_181_F,835.0628718845066,394.1826987578222,711.0850863293365,367.0013623952914,468018,4767,181
739,45_b4-4_117_F,788.2461544466931,393.0814165029937,862.3624528004451,249.00803199896987,496305,7499,117
740,247_b4-2_181_F,1012.9412618705983,488.9212615544552,861.4522621712708,377.0331550407736,746731,7352,181
741,441_b4-4_204_F,1005.9507940252346,503.16796400406895,991.0247221941539,385.12984823303424,867954,8163,204
742,381_b4-1_195_F,1168.329148827504,526.0085550635084,1071.8628643627878,410.23895475685873,895313,9878,195
743,149_b4-1_140_F,1017.8334834342993,479.12628815376013,922.4250647071555,270.0018518455012,716338,9613,140
744,367_b4-4_188_F,1111.6424784974708,510.008823453085,1022.3057272655768,411.1471755953092,870272,9821,188
745,326_b4-2_195_F,1016.8623308983375,459.0,934.2141082214505,399.0313270909942,684522,8170,195
746,358_b4-1_190_F,1115.5240920751107,537.2094563575738,1044.0004789270931,428.0,911771,12773,190
747,440_b4-1_211_F,1012.2356445018127,480.10415536631217,1057.000473036791,366.001366117669,752646,7775,211
748,19_b4-4_106_F,962.3434937692466,441.2221662609439,1027.0019474178225,248.07257002740147,627974,11686,106
749,375_b4-2_164_F,778.1529412654045,391.184099881373,764.0235598461608,251.0019920239678,486509,4655,164
750,72_b4-4_129_F,1042.928568982555,499.78495375511255,1062.7911365832892,360.2721193764513,808844,13158,129
751,391_b4-3_195_F,993.4263938510995,466.6701190348489,927.091149779783,300.0266654815868,726689,9741,195
752,100_b4-4_136_M,860.7026199565097,407.3143748997818,857.0210032432111,251.0,556420,8608,136
753,37_b4-4_114_M,1040.0,464.0043103248072,1002.0977996183806,288.0,787431,12236,114
754,459_b4-2_176_F,851.5503508307656,420.07261277069705,829.2659404557744,305.04098085339285,598070,6184,176
755,314_b4-3_181_F,1030.2980151393092,518.4669709827233,967.0744542174609,324.05555079337864,779557,6886,181
756,293_b4-4_172_F,980.1474378888107,474.20670598379354,1011.0494547745922,417.0047961354881,691227,12936,172
757,171_b4-4_152_F,937.6593197958414,438.25677404918684,888.1441324469807,284.1126537132762,650973,8218,152
758,171_b4-4_152_F,937.6593197958414,438.25677404918684,888.1441324469807,284.1126537132762,650973,8218,152
759,493_b4-2_224_F,1048.1803279970484,488.20077836890016,953.0020986335759,329.0,802955,8307,224
760,71_b4-2_204_F,986.278358274174,462.6229566288296,899.0272520897239,338.178946713127,649864,7549,204
761,467_b4-4_219_F,998.9794792687185,482.345311991316,972.9141791545645,353.1147122395214,700011,7335,219
762,387_b4-3_194_F,1094.9374411353372,511.0009784726444,968.3439471592725,372.01209657751724,855150,10461,194
763,223_b4-2_166_F,1004.3410775229697,444.0281522606421,893.6095344164587,350.20565386641033,673291,8572,166
764,460_b4-2_159_F,921.61271692615,431.0452412450461,841.2145980663911,308.05843601498725,628813,7533,159
765,167_b4-3_153_F,888.9060692784137,429.16779935125606,881.3001758765284,315.5138665732459,611099,7444,153
766,334_b4-1_183_F,1077.1304470675777,499.06412413636787,1031.4077758093547,384.68818541774846,807655,9430,183
767,142_b4-1_136_M,874.7942615266746,457.2461044120551,878.0091115700337,296.04222671774374,610184,9645,136
768,40_b4-2_168_F,966.9674244771641,456.2148616605996,880.0142044308149,340.0,680262,8632,168
769,482_b4-4_229_M,1104.0117752995209,578.1461752878765,1024.0703100861776,298.1358750637031,936671,8670,229
770,163_b4-2_188_F,944.9708990228218,413.0012106519786,454.059467470947,342.0935544555027,631898,7262,188
771,476_b4-4_224_F,1239.4050992310788,550.4007630808663,1099.3316151189322,302.0149002946709,1020954,11433,224
772,56_b4-4_124_M,1147.2214258808106,536.0149251653353,1204.2757159388377,353.17134651610684,932050,16788,124
773,184_b4-4_155_F,916.4523992003076,420.1713936002783,916.6684242407393,277.2183255125822,611599,7856,155
774,81_b4-1_119_F,999.5123811139109,482.1037232795449,1070.8636701279954,413.0774745734751,708522,10404,119
775,338_b4-3_183_F,1170.249973296304,529.0037807048263,1013.2388662107272,361.0,889387,9820,183
776,229_b4-1_160_F,1081.4665968026936,510.6123774449656,935.2828449191186,305.04098085339285,797604,10467,160
777,368_b4-1_192_F,1099.6931390165166,481.05093285430803,1051.2972938232078,289.29223978530774,782705,10224,192
778,69_b4-2_195_F,864.1967368603055,441.0011337853906,810.0888840121188,316.0063290505429,624289,7543,195
779,117_b4-4_140_F,853.0615452591917,418.5510721524913,846.0053191322145,291.08418026406036,598896,7728,140
780,53_b4-4_120_F,1019.6862262480552,470.0904168348893,994.3143366159416,316.0395544864598,745621,9623,120
781,68_b4-4_129_M,963.8739544152025,447.02796333115447,923.4874119336982,278.1797979724624,696717,10630,129
782,47_b4-1_106_F,1016.277521152564,453.2482763342846,924.0346313856423,347.00576364089403,693046,10743,106
783,170_b4-2_164_F,871.3810876992914,434.1658669218482,847.1156945777832,307.1042168385188,587134,7582,164
784,310_b4-1_179_F,1047.936066752166,485.20201978145144,1071.0760944022604,313.1022197302344,764134,11874,179
785,202_b4-1_152_F,1078.6867015032678,525.2142420003479,993.0725049058603,313.0399335548102,796964,10806,152
786,318_b4-4_177_F,1082.9228966089877,483.0507219744113,956.1694410511141,313.1932310890515,735191,8771,177
787,490_b4-1_248_F,1047.7423347369333,503.72413084941644,1033.174719009326,402.0049750935926,805080,10064,248
788,141_b4-2_216_F,1070.2864102659623,484.1487374764082,885.0451965860275,421.0,758944,9571,216
789,458_b4-4_212_M,1049.321685661742,513.0974566298297,935.1203131148419,309.0582469373694,815577,8229,212
790,344_b4-2_204_F,889.5841725210718,439.2914749912636,927.2157246293874,349.0057306119772,624153,5700,204
791,344_b4-2_204_F,889.5841725210718,439.2914749912636,927.2157246293874,349.0057306119772,624153,5700,204
792,357_b4-4_186_F,1044.2231562266754,479.4173547129891,987.3692318479445,325.44431167251946,753125,8778,186
793,12_b4-4_101_M,1061.9910545762614,508.0,1064.1752675194064,281.8598942737331,866616,16462,101
794,347_b4-2_181_F,1132.5246134190638,498.0090360626,993.1288939508305,352.4102722679916,855323,10124,181
795,91_b4-3_140_F,860.2627505593858,413.69674883905,766.1886190749639,254.04920783186867,590789,6490,140
796,353_b4-3_188_F,988.0409910524968,468.12925565488854,860.0052325422212,288.0850568842473,679557,7866,188
797,159_b4-3_152_F,996.4381566359249,488.4096641140509,983.5878201767242,307.13189349203054,765551,9984,152
798,41_b4-2_195_F,1060.447075529939,504.03571302041684,1003.0124625347383,354.0,795053,10075,195
799,451_b4-1_216_F,1061.442414829933,480.02604096027954,961.4790689349404,328.0,793139,8605,216
800,476_b4-2_154_F,919.7657310424215,439.3290338686939,886.0812603819132,327.09784468871084,621308,8131,154
801,402_b4-2_134_F,1135.2673693892555,497.00402412857784,1080.1120312263909,389.0629769073382,827283,10269,134
802,12_b4-2_152_F,1010.6398963033272,494.00404856640597,964.22870730963,339.00589965367857,756968,9038,152
803,79_b4-1_119_F,927.9277989154114,454.35668807666957,1014.0241614478424,366.16526323505894,687783,10056,119
804,302_b4-1_176_F,1026.5987531650328,479.0699322645912,987.2917501934269,348.0057470789814,757338,8833,176
805,192_b4-3_158_F,967.8455455288307,473.5588664569591,960.08801679846,264.06817301598466,646009,10361,158
806,146_b4-4_148_F,964.859057064813,438.1141403789656,774.0161497023173,319.62634434601915,616714,6815,148
807,322_b4-2_216_F,1163.847498601084,487.0092401587469,945.0640189955387,302.0,864281,11243,216
808,196_b4-4_156_F,1046.3331209514492,462.00541122372147,1049.0986607559844,290.2912330746487,760500,10423,156
809,25_b4-4_109_M,1023.7695053086901,508.20665088131227,1055.3203305158108,314.02547667346994,826892,11272,109
810,244_b4-4_164_F,1101.7390798188108,512.3377792043058,1067.7799398752536,357.14002856022734,839994,11306,164
811,190_b4-2_176_F,994.4149033476922,449.0545623863541,967.0625626090589,260.155722597063,656361,8648,176
812,446_b4-2_214_M,1025.5656975542815,499.03607084057563,973.1664811325963,367.0013623952914,827109,9608,214
813,282_b4-2_136_M,989.8146291099157,515.190256119038,1018.1591231236894,301.10629352439645,792961,11219,136
814,15_b4-2_156_F,1070.8800119527864,446.0907979324389,882.0204079271635,332.00150602068055,758266,9116,156
815,308_b4-1_179_F,1079.4132665480818,464.72787736480797,929.0086113702068,400.15122141510454,795053,10386,179
816,27_b4-4_109_F,962.9724814344385,494.63218657907817,945.0084655705472,330.01363608190496,700794,10179,109
817,58_b4-2_164_F,1045.4137936721515,504.0991965873383,979.4906839781581,431.4637875882517,842152,10279,164
818,359_b4-4_187_F,1032.13274340077,491.0162930086944,885.0022598841203,307.4703237712544,722513,7778,187
819,363_b4-2_132_F,994.3022679245985,500.0809934400627,995.0,313.05750270517393,754902,10423,132
820,304_b4-3_179_F,916.0376629811681,437.0286031829038,917.1766460175488,294.0272096252318,598802,5963,179
821,488_b4-1_248_F,1022.3820225336516,466.27459720641014,954.0754687130363,388.0206180088888,743513,10008,248
822,453_b4-3_209_F,987.9114332772954,483.1976821136459,969.4338554022136,385.18696758846863,760935,10415,209
823,378_b4-4_190_F,1020.8334829931863,466.27459720641014,1024.5316002935194,322.0993635510632,730306,8447,190
824,127_b4-2_195_F,920.8023675034725,460.10868281309365,853.005275481928,301.0813843464919,618621,6959,195
825,478_b4-4_229_F,1031.9423433506352,485.20201978145144,979.5228430210293,358.0125696117386,793503,8555,229
826,39_b4-3_119_M,1032.1690752972597,481.7021901548715,1061.0678583389472,299.202272718641,750102,14849,119
827,256_b4-2_217_F,941.1227337600553,446.6195248754806,862.5218837803479,235.00212764994276,626406,7799,217
828,172_b4-3_154_F,962.9522314216838,439.01822285640947,841.0148631266869,263.1216448717209,632209,6840,154
829,172_b4-3_154_F,962.9522314216838,439.01822285640947,841.0148631266869,263.1216448717209,632209,6840,154
830,84_b4-3_136_F,925.9989200857634,435.0,979.5228430210293,336.0372003216311,621950,8863,136
831,384_b4-4_192_F,1014.0069033295582,468.12925565488854,895.2463348151725,402.44875450173777,701663,7514,192
832,244_b4-3_164_F,1116.9252436935965,524.3786799632495,1093.9926873613003,344.0930106817051,839107,10922,164
833,324_b4-3_181_F,970.5694204949999,464.2423935833521,997.0847506606447,296.10808837314795,761392,9400,181
834,10_b4-4_101_F,867.5096541249555,413.81759266614074,834.5393939173872,305.0,556975,8546,101
835,1_b4-3_87_M,997.6472322419384,440.13747852233627,964.0876516168018,255.04901489713697,673334,11357,87
836,475_b4-3_222_F,1144.5392085900771,521.0614167255143,1090.8478354014367,295.0423698386386,948542,10600,222
837,1_b4-1_69_F,1044.3318438121094,459.31470692761405,938.0085287458745,322.0062111202205,740730,12332,69
838,260_b4-1_168_F,870.219512536923,430.669246638299,813.2459652528256,337.0,583084,6583,168
839,248_b4-1_164_F,1075.548697177399,490.0826460914526,878.2511030451371,374.08555171243916,775661,8897,164
840,328_b4-1_181_F,928.4207020526848,449.040087297337,852.1150157109074,399.06139878469827,722256,7632,181
841,44_b4-2_152_F,981.2532802492942,475.0852555068406,914.1580826093483,354.4573317058063,719971,8893,152
842,58_b4-3_129_M,989.3159252736206,523.3096597617896,1029.0019436327611,334.0374230531663,779647,13303,129
843,378_b4-3_190_F,1011.4395681403807,463.1079787695306,898.0,314.0573196090166,706052,7950,190
844,200_b4-1_152_M,947.4898416341993,455.31747166125746,919.0021762759868,341.09382873338535,655639,7759,152
845,182_b4-1_148_F,1011.8759805430703,465.21070494991835,881.0022701446347,391.4613646325778,686826,7652,148
846,93_b4-1_122_F,930.0430097581509,426.6204402041702,882.2998356567907,337.0370899470858,620043,9314,122
847,312_b4-1_179_M,917.7717581185423,434.0933079419677,1024.2363008603045,291.10994486619654,653175,10148,179
848,384_b4-3_192_F,1014.0675519904973,494.3864884885104,1013.5373698093229,456.0274114568114,825794,8552,192
849,492_b4-3_257_F,834.2781310809962,452.07079091664394,824.1553251663183,339.1474605536654,624306,5828,257
850,277_b4-4_170_F,1027.4677610514113,449.0712638323677,966.0025879882517,339.0368711512068,700337,8845,170
851,327_b4-2_174_F,927.2496966836926,417.2349458039199,870.0,359.1392487601432,642502,5906,174
852,389_b4-3_195_F,919.6629817492927,445.01797716496804,873.8706998177705,347.03602118512134,653234,7339,195
853,298_b4-1_176_F,1041.737970892873,468.0267086395818,982.356350821839,328.0015243867016,746243,7815,176
854,115_b4-2_170_F,809.5875493113762,402.24370722237535,754.0106100049256,304.04111564063174,542583,6217,170
855,424_b4-2_148_F,782.539455874271,386.12951195162486,795.0509417641111,245.0081631293129,462478,5292,148
856,160_b4-4_149_F,852.9507605952409,406.09974144291203,793.1065502188214,297.1077245714086,530673,6426,149
857,114_b4-1_128_M,1201.601015312487,516.0968901282006,988.0612329203084,359.06823863995544,939649,11618,128
858,385_b4-1_195_F,1027.7183466300482,503.3219645515185,940.0898893191012,290.0017241328058,838162,9328,195
859,169_b4-4_152_F,1023.7695053086901,501.0488998091903,1017.3583439476968,289.29223978530774,791546,9051,152
860,363_b4-4_188_F,1028.0953263195004,474.220412888353,949.4429946026249,356.08987629529713,726644,9990,188
861,489_b4-3_251_F,1054.229576515476,490.0459162160215,996.2891146650153,390.0461511154802,798526,7465,251
862,145_b4-3_150_F,1050.9276854284503,462.0,1003.0244264224077,272.02941017470886,664798,7777,150
863,380_b4-4_190_F,1048.2604638161263,482.99585919550077,946.3302806103163,339.0014749230451,766472,9502,190
864,380_b4-4_190_F,1048.2604638161263,482.99585919550077,946.3302806103163,339.0014749230451,766472,9502,190
865,123_b4-4_142_F,1122.9612638020958,514.0038910358559,955.0523545858625,359.1684841407999,837337,10367,142
866,480_b4-4_229_F,1099.225636527824,508.000984251015,1021.3569405452729,390.0,790103,8880,229
